"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址"
"4540","全球傳動科技股份有限公司","全球傳動","電機機械","－","新北市樹林區三多路123號","	29168533","李清崑","李進勝","陳崇文","財務部經理","吳美華","(02)2689-2689","2010/07/09","2018/08/15",新台幣                 10.0000元,966780000,96678000,0,0,個別,每年,股東會,"第一金證券股份有限公司","(02)2563-5711","台北市大安區安和路一段27號六樓","資誠聯合會計師事務所","徐明釧","邱昭賢","TBI MOTION","No.123, Sanduo Rd., Shulin Dist.,New Taipei City 238, Taiwan (R.O.C.)","(02)2689-2513","tbim@tbimotion.com.tw","www.tbimotion.com.tw","陳崇文","財務部經理","(02)2689-2689","tbi-mk@tbimotion.com.tw","www.tbimotion.com.tw"
"4545","銘鈺精密工業股份有限公司","銘鈺","電子零組件業","－","桃園市觀音工業區國瑞路2號","	12738623","謝錦興","方光義","蕭佳伶","財務主管","謝秀蘭","(03)438-9966","2001/01/18","2016/01/06",新台幣                 10.0000元,770000000,77000000,0,0,合併,每年,股東會,"富邦綜合證券股份有限公司","(02)2361-1300","台北市中正區許昌街17號2樓","安侯建業聯合會計師事務所","陳振乾","黃泳華","MAP","No.2, Guorui Rd.,Guanyin Dist.,Taoyuan City 328, Taiwan  R.O.C.","(03)438-9726","Investor@mapi.com.tw","www.mapi.com.tw","蕭佳伶","財務主管","(03)438-9966","Investor@mapi.com.tw","www.mapi.com.tw"
"4551","智伸科技股份有限公司","智伸科","汽車工業","－","新北市汐止區新台五路一段102號16樓","	22363342","林正盛","林恩道","林慈青","市場行銷部協理","顏瑞全","(02)2696-2060","1987/02/18","2015/08/10",新台幣                 10.0000元,1059340000,105934000,0,0,合併,每年,董事會,"永豐金證券股務代理部","(02)2381-6288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","翁博仁","郭乃華","GLOBAL PMX","16F, No.102, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221, Taiwan (R.O.C)","(02)2696-2202","maggie_lin@global.com.tw","http://www.global.com.tw","林慈青","市場行銷部協理","(02)26962060#260","maggie_lin@global.com.tw","http://www.global.com.tw"
"4552","力達控股有限公司","力達-KY","電機機械","KY","台北市信義區基隆路二段51號3樓","	51016510","吳建能","陳乙平","陳乙平","總經理","陳維霞","(02)2732-8616","2012/05/11","2016/07/20",新台幣                 10.0000元,1160000000,116000000,0,0,合併,每年,股東會,"凱基證券股份有限公司股務代理部","02-23892999","臺北市重慶南路一段2號5樓","資誠聯合會計師事務所","陳憲正","蕭金木","Lida","3F., No.51, Sec. 2, Keelung Rd., Xinyi Dist., Taipei CityTaipei City 11052, Taiwan (R.O.C.)","(02)2732-8350","sharon.chen@lida-compressors.com","www.lidaholdings.com","陳維霞","經理","02-2732-8616","sharon.chen@lida-compressors.com","www.lidaholdings.com"
"4555","台灣氣立股份有限公司","氣立","電機機械","－","新北市泰山區貴鳳街21 號","	22301178","游平政","游平政","張立偉","財務部協理","張有偉","(02)29041235","1986/11/19","2015/10/27",新台幣                 10.0000元,668800000,66880000,0,0,合併,每年,股東會,"富邦綜合證券股份有限公司","(02)23611300","台北市許昌街17 號2 樓","勤業眾信聯合會計師事務所","陳招美","陳薔旬","CHELIC","No. 21, GUIFENG ST., TAISHAN DISTNEW TAIPEI CITY 24355, TAIWAN","(02)29068203","tony.chang@chelic.com","http://www.chelic.com","黃于珊","助理專員","(02)2904-1235 #1312","chelic_stock@chelic.com","http://www.chelic.com/"
"4557","永新控股股份有限公司","永新-KY","汽車工業","KY","嘉義市吳鳳北路381號5樓","	42323896","紀經得","許耀仁","張原智","財務長","陳佳成","05-2788687","2011/02/14","2015/10/12",新台幣                 10.0000元,398080000,39808000,0,0,合併,每年,股東會,"兆豐證券股份有限公司股務代理部","02-33930898","台北市忠孝東路二段95號1樓","資誠聯合會計師事務所","陳憲正","梁益彰","Yusin","5th Floor, No.381, Wufong N. Rd.Chiayi City, Taiwan (R.O.C.)","05-2789699","ir@yusin.com","www.yusin.com","張原智","財務長","05-2788687#213","ir@yusin.com","www.yusin.com"
"4560","強信機械科技股份有限公司","強信-KY","電機機械","KY","桃園市龜山區建國東路89號","	50721361","綦秉信","綦秉信","綦秉信","總經理","陳文玲","(03)3198016","2014/10/31","2017/05/26",新台幣                 10.0000元,679332930,67933293,0,0,合併,每年,股東會,"富邦綜合證券股務代理部","(02)23611300","台北市中正區許昌街17號2樓","勤業眾信聯合會計師事務所","劉水恩","黃堯麟","STRONG H","No.89,Jianguo E.Rd., Guishan DistTsoyuan City, Taiwan","(03)3198013","IR@strongh.cn","www.strongh.cn","陳文玲","代理發言人","(03)3198016","IR@strongh.cn","www.strongh.cn"
"4562","穎漢科技股份有限公司","穎漢","電機機械","－","台南市安南區科技一路50號","	28919500","胡炳南","胡峻嘉","黃國章","財務長","陳雅芬","(06)3843188","2008/01/24","2017/08/21",新台幣                 10.0000元,675460000,67546000,0,0,合併,每年,股東會,"台新銀行股務代理部","(02)25048125","台北市建國北路一段96號12樓","勤業眾信聯合會計師事務所","楊朝欽","廖鴻儒","YHT","No.50,Keji 1st Rd.,Annan District 709Tainan city,Taiwan R.O.C.","(06)3843208","ylm.de@ylm.com.tw","http://www.ylm.com.tw","黃國章","財務長","(06)3843188","alan@ylm.com.tw","http://www.ylm.com.tw"
"4564","元翎精密工業股份有限公司","元翎","電機機械","－","雲林縣虎尾鎮科虎三路18號","	23019109","王德鑫","王德鑫","莊惠萍","財務運籌處協理","謝春香","05-6361867","1988/07/11","2019/03/07",新台幣                 10.0000元,1801008030,180100803,0,0,合併,每年,董事會,"福邦證券股份有限公司","02-2371-1658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","蔣淑菁","曾棟鋆","MOSA","NO.18, KEHU 3RD RD., HUWEI TOWNSHIPYUNLIN COUNTY 63247, TAIWAN (R.O.C.)","05-6314668","finance@mosatw.com","http://www.twmosa.com/","莊惠萍","財務運籌處協理","05-6361867","erica.chuang@mosatw.com","http://www.twmosa.com/"
"4566","時碩工業股份有限公司","時碩工業","電機機械","－","新北市汐止區新台五路一段94號15樓","	24262159","黃亞興","黃亞興","高正興","財務長","林劭穎","(02)2696-3988","2008/11/07","2018/02/05",新台幣                 10.0000元,672520000,67252000,0,0,合併,每年,董事會,"凱基證券股份有限公司","(02)2389-2999","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","李麗凰","池瑞全","GLOBAL TEK","Building C, 15F., No.94, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221, Taiwan (R.O.C.)","(02)2696-3989","IR@globaltek.com.tw","http://www.globaltek.com.tw","高正興","財務長","0966-631828","IR@globaltek.com.tw","http://www.globaltek.com.tw"
"4571","鈞興機電國際股份有限公司","鈞興-KY","電機機械","KY","台北市大安區信義路三段106號4樓之3","	85282254","國興環球有限公司(代表人：高國興)","杜春輝","杜春輝","總經理","張朝文","0988457199","2014/04/30","2019/09/17",新台幣                 10.0000元,476000000,47600000,0,0,合併,每年,股東會,"永豐金證券股份有限公司","02-23816288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","邱政俊","郭慈容","KHGEARS","4F-3, No.106, Sec. 3, Xinyi Rd., Da'an Dist.,Taipei City, Taiwan(R.O.C.)","02-27034571","ir@khgears.com","http://www.khgears.com/ft/index.php","張朝文","董事會特別助理","0988457199","ir@khgears.com","http://www.khgears.com/ft/lihai.php"
"4572","駐龍精密機械股份有限公司","駐龍","電機機械","－","高雄市仁武區八德二路166號","	23830154","王昆生","王昆生","藍兩家","總工程師","潘正豐","07-3101000","1990/08/08","2019/09/10",新台幣                 10.0000元,358000000,35800000,0,0,合併,每年,股東會,"台新國際商業銀行股務代理部","02-25048125","台北市中山區建國北路一段96號B1","資誠聯合會計師事務所","王國華","吳建志","DPI","166, Bade 2nd Rd., Renwu DistrictKaohsiung City, Taiwan 814","07-3108026","ir@drewloong.com.tw","http://www.drewloong.com.tw","李汶育","財務主管","(07)310-8027","ir@drewloong.com.tw","http://www.drewloong.com.tw/?p=273"
"4576","大銀微系統股份有限公司","大銀微系統","電機機械","－","台中市南屯區春社里精科中路6號","	97413843","卓永財","絲國一","黃山溥","財務部經理","陳美燕","04-23550110","1997/04/01","2019/09/04",新台幣                 10.0000元,1179082410,117908241,0,0,合併,每年,董事會,"元大證券股份有限公司","02-25865859","台北市承德路三段210號B1","勤業眾信聯合會計師事務所","曾棟鋆","蔣淑菁","HMC","No.6, Jingke Central Rd., Chuen She Village, Nantun Dist,Taichung, Taiwan","04-23550123","investor@hiwinmikro.tw","http://www.hiwinmikro.tw","黃山溥","財務部經理","04-23550110#9274","investor@hiwinmikro.tw","http://www.hiwinmikro.tw"
"4581","World Known MFG(Cayman)Limited","光隆精密-KY","汽車工業","KY","台中市大雅區雅潭路三段470號","	87027821","呂皇甫","呂皇甫","余聖芬","財務長","曾國銑","886-425677958","2015/11/19","2020/03/09",新台幣                 10.0000元,338990000,33899000,0,0,合併,每年,股東會,"日盛證券股份有限公司股務代理部","02-2541-9977","台北市南京東路二段85號7樓","安侯建業聯合會計師事務所","陳政學","張字信","WKG","No. 470, Sec. 3, Yatan Rd., Daya Dist.,Taichung City 428, Taiwan (R.O.C.)","886-425677929","wkg4581@wkgroup.com","www.wkgroup.com","余聖芬","財務長","04-25677958#8981","wkg4581@wkgroup.com","www.wkgroup.com"
"4720","德淵企業股份有限公司","德淵","化學工業","－","新北市五股區五權六路9號","	04465521","蕭向志","蕭向志","高志文","財務長","姚玉貞","02-22992121","1976/06/28","2015/06/24",新台幣                 10.0000元,891759500,89175950,0,0,合併,每年,股東會,"日盛證券股份有限公司","02-25419977","台北市中山區南京東路二段85號7樓","勤業眾信聯合會計師事務所","莊碧玉","簡明彥","TEX YEAR　　","No.9, Wuquan 6th Rd., Wugu Dist., New Taipei City 248, Taiwan (R.O.C.)Taipei Hsien,248 Taiwan,R.O.C　　","02-22992890","rogerk@texyear.com","http://www.texyear.com","高志文","財務長","02-22992121","rogerk@texyear.com","http://www.texyear.com/zh-tw/corporate_stakeholder.php"
"4722","國精化學股份有限公司","國精化","化學工業","－","高雄市永安區維新里永工五路2號","	75975242","蔡有涼","王海城","何印唐","協理","蔡志翔","(07)6236199","1978/11/25","2012/08/15",新台幣                 10.0000元,1000091590,100009159,0,0,合併,每年,股東會,"華南永昌綜合證券股份有限公司","(02)2718-6425","台北市民生東路四段54號4樓","資誠聯合會計師事務所","田中玉","林姿妤","QPC","NO.2,Yeong Gong 5TH.RD,Yeong An Hsian,KAOHSIUNG  HSIEN (828), TAIWAN R.O.C","(07)6244228","ytho@qualipoly.com.tw","www.qualipoly.com.tw","何印唐","協理","(07)623-6199","ytho@qualipoly.com.tw","www.qualipoly.com.tw"
"4737","華廣生技股份有限公司","華廣","生技醫療業","－","台中市南區大慶街二段100號","	80310225","黃椿木","黃椿木","黃椿木","董事長","陳慧真","04-23692388","2003/04/14","2010/12/23",新台幣                 10.0000元,615217940,61521794,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","張字信","吳俊源","BIONIME","No. 100, Sec. 2, Daqing St., South Dist.,TAICHUNG CITY 40242, TAIWAN ROC","04-22617986","info@bionime.com","www.bionime.com","陳慧真","資深經理","04-23692388","investor@bionime.com","http://www.bionime.com.tw/InterestedParties.php"
"4739","康普材料科技股份有限公司","康普","化學工業","－","新竹縣新竹工業區文化路11號","	86757124","何基丞","黃朝輝","翁志先","財務長","楊國醫","(03)598-3101","1992/06/16","2017/09/08",新台幣                 10.0000元,930292690,93029269,3150000,0,合併,每年,股東會,"福邦證券股份有限公司股務代理部","(02)2371-1658","100405台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","游萬淵","于紀隆","COREMAX","11 Wen Hwa Road,Hsinchu Industrial Park,Hsinchu Hsien,Taiwan 303035 ROC","(03)598-3103","info@coremaxcorp.com","http://www.coremaxcorp.com","翁志先","財務長","(03)598-3101ext3320","info@coremaxcorp.com","http://www.coremaxcorp.com/zh-tw/stakeholders"
"4746","台耀化學股份有限公司","台耀","生技醫療業","－","桃園市蘆竹區坑口里和平街36號","	96922622","程正禹","程正禹","羅玉貞","副總經理","劉善珍","03-3240895","1995/12/29","2011/03/01",新台幣                 10.0000元,1083125500,108312550,0,0,合併,每年,股東會,"元大證券(股)公司股務代理部","02-25865859","台北市承德路3段210號B1","資誠聯合會計師事務所","顏裕芳","游淑芬","FRMSL","No.36 Hoping Street, Louchu CountyTaoyuan 33842, Taiwan","03-3240945","formosaservice@formosalab.com","www.formosalab.com","林晉源","協理","03-3240895 ext.580","jinnyuanlin@formosalab.com","http://www.formosalab.com/tw/investors4_1.php?csrtype=6"
"4755","三福化工股份有限公司","三福化","化學工業","－","(10405)台北市中山北路二段21號5樓","	80170651","巫信弘","蔡介榮","謝銘智","財務協理","王耀銘","02-25426789","2003/03/17","2013/11/27",新台幣                 10.0000元,907060000,90706000,0,0,合併,每季,董事會,"第一金證券(股)公司股務代理部","02-2563-5711","台北市大安區安和路一段27號六樓","勤業眾信聯合會計師事務所","許秀明","翁雅玲","SAN FU","5F, 21 Chung Shan N. Rd., Sec. 2,Taipei, Taiwan","02-25818686","lfchang@sfchem.com.tw","www.sfchem.com.tw","謝銘智","財務協理","02-2542-6789","mzxie@sfchem.com.tw","www.sfchem.com.tw"
"4763","濟南大自然新材料股份有限公司","材料-KY","化學工業","KY","台北市信義區光復南路419巷18號6樓","	42328858","王克璋","王克璋","王聖斌","財務主管","林雅芬","02-27205045","2014/09/25","2015/11/09",新台幣                 10.0000元,510767000,51076700,0,0,合併,每半會計年度,股東會,"福邦證券股份有限公司","02-25621658","台北市中山區民生東路一段51號3樓","勤業眾信聯合會計師事務所","李東峰","楊清鎮","ACE","6F, No.18, Ln. 419, Guangfu S. Rd., Xinyi Dist., Taipei City 110, Taiwan R.O.CTaipei City","02-27205045","4763@acetek.com.cn","www.acetek.com.cn","王聖斌","財務主管","27205045","4763@acetek.com.cn","www.acetek.com.cn"
"4764","雙鍵化工股份有限公司","雙鍵","化學工業","－","新北市中和區中正路959號4樓","	84754072","王棟海","蔡茂德","余慧玲","會計經理","陳仲平","(02)8228-1168","1994/02/17","2018/01/04",新台幣                 10.0000元,767886150,76788615,0,0,合併,每半會計年度,董事會,"永豐金證券(股)公司股務代理部","(02)2381-6288","台北市中正區博愛路17號3樓","勤業眾信聯合會計師事務所","陳致源","張敬人","DBC","4F., No.959, Zhongzheng Rd., Zhonghe Dist.,New Taipei City 235, Taiwan (R.O.C.)","(02)8228-1818","ir@dbc.com.tw","http://www.dbc.com.tw/","余慧玲","會計經理","(02)8228-1168","claire-yu@dbc.com.tw","http://www.dbc.com.tw/"
"4766","南寶樹脂化學工廠股份有限公司","南寶","化學工業","－","台南市西港區南海里南海埔12號","	74229304","吳政賢","許明現","林昆縉","財務管理總處協理","郭森茂","(06)795-2801","1963/10/02","2018/11/28",新台幣                 10.0000元,1205707800,120570780,0,0,合併,每年,股東會,"中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","廖鴻儒","龔俊吉","NAN PAO","No. 12, Nanhaipu, Nanhai Vil., Xigang Dist.,Tainan City, Taiwan (R.O.C)","(06)795-4409","IR@nanpao.com","www.nanpao.com","林昆縉","協理","(06)795-4766","IR@nanpao.com","www.nanpao.com"
"4807","日成控股股份有限公司","日成-KY","貿易百貨","KY","The Grand Pavilion Commercial Centre, Oleander Way, 802 West","	42485651","帕查拉蓬 拍奔順通(Phacharapon )","林如茵","林如茵","總經理","李文雄","(02)2501-1225","2014/10/06","2017/06/26",新台幣                 10.0000元,384000000,38400000,0,0,合併,每年,股東會,"永豐金證券股務代理部","(02)2381-6288","臺北市博愛路17號3樓","安侯建業聯合會計師事務所","呂莉莉會計師","關春修會計師","RH","11F., No. 131, Songjiang Rd., Zhongshan Dist.,Taipei,Taiwan","(02)2501-1229","rh@regaljewelrygroup.com","http://www.regaljewelrygroup.com","李文雄","台灣分公司總經理","(02)2501-1225","rh@regaljewelrygroup.com","http://www.regaljewelrygroup.com/TW/InterestedParties/ugC_InterestedParties.asp"
"4904","遠傳電信股份有限公司","遠傳","通信網路業","－","台北市敦化南路二段207號28樓","	97179430","徐旭東","井琪","郎亞玲","企業社會責任資深協理","尹德洋","(02)7723-5000","1997/04/11","2005/08/24",新台幣                 10.0000元,32585008100,3258500810,0,0,合併,每年,股東會,"亞東證券股份有限公司","(02)77531699","新北市板橋區新站路16號13樓","勤業眾信聯合會計師事務所","林安惠","趙永祥","Far EasTone　","28thFL., No.207, Tun-Hwa South Road, Section 2Taipei, Taiwan","(02)7723-5199","PR@fareastone.com.tw","www.fareastone.com.tw","賴晴風","資深協理","(02)77235000","ir@fareastone.com.tw","http://www.fetnet.net/cs/Satellite/Corporate/coStakeholder"
"4906","正文科技股份有限公司","正文","通信網路業","－","新竹縣湖口鄉新竹工業區中華路15-1號","	22960571","陳鴻文","陳鴻文","楊正任","執行董事","黃亨利","03-5985535","1988/06/29","2003/06/30",新台幣                 10.0000元,3568834960,356883496,0,0,合併,每年,股東會,"永豐金證券股份有限公司","02-23816288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","楊清鎮","龔則立","GEMTEK　","No.15-1, Zhonghua Rd, Hsinchu Industrial Park , Hsinchu County, Taiwan,R.O.C.Hukuo, Jsinchen Hsien, Taiwan","03-5972103","ru_lu@gemteks.com","www.gemteks.com","林佳慧","投資人關係","0936-103-264","anita_lin@gemteks.com","http://www.gemtek.com.tw/investors.html"
"4912","聯德控股股份有限公司","聯德控股-KY","電子零組件業","KY","新北市樹林區味王街1號E032棟","	26595630","徐啟峰","徐啟峰","盧晉佑","財務會計主管","楊煌龍","02-8684-1618","2009/09/29","2015/05/21",新台幣                 10.0000元,469670690,46967069,0,0,合併,每季,董事會,"中國信託商業銀行代理部","02-6636-5566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","李麗凰","池瑞全","Lemtech-KY","Building E032, No.1, Weiwang St., Shulin DistrictNew Taipei City, Taiwan (R.O.C.)","02-8686-0737","contact@lemtech.com","http://www.lemtech.com","盧晉佑","財務會計主管","02-8684-1618分機370","zac.lu@lemtech.com","http://www.lemtech.com/investor-relations-category/stakeholder-engagement"
"4915","致伸科技股份有限公司","致伸","電子零組件業","－","台北市內湖區瑞光路669號","	28006928","梁立省","梁立省","林君憲","董事長特助","陳愷瓅","(02)2798-9008","2006/03/20","2012/10/05",新台幣                 10.0000元,4486983240,448698324,0,0,合併,每年,股東會,"永豐金證券股份有限公司","(02)2381-6288","台北市中正區博愛路17 號3樓","安侯建業聯合會計師事務所","吳美萍","于紀隆","Primax","No.669, Ruey Kung Road, NeihuTaipei, Taiwan, R.O.C.","(02)8798-7675","IR@primax.com.tw","www.primax.com.tw","林君憲","董事長特助","(02)2798-9008","sean.lin@primax.com.tw","http;//www.primax.com.tw/investor.htm"
"4916","事欣科技股份有限公司","事欣科","電腦及週邊設備業","－","320桃園市中壢區東園路67之1號3樓","	13000192","廖文嘉","廖文嘉","吳秀碧","財務長","李神龍","034575535","2001/12/27","2013/11/21",新台幣                 10.0000元,834515680,83451568,0,0,合併,每年,股東會,"凱基證券股份有限公司股務代理部","0223892999","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","陳培德","林文欽","PARPRO","3F NO.67-1, Dongyuan Rd., Zhongli Dist., Taoyuan City 320, Taiwan (R.O.C.)Taiwan","034682431","info.pec.tw","Http://www.parpro.com","曾雅蘭","策略投資部副總經理","02-28371110","ir@parpro.com.tw","http://www.pec.tw/web/stakeholder"
"4919","新唐科技股份有限公司","新唐","半導體業","－","新竹科學園區研新三路4號","	28112646","蘇源茂","戴尚義","黃求己","行政總監","黃宏文","(03)5770066","2008/04/09","2010/09/27",新台幣                 10.0000元,2875544000,287554400,0,0,合併,每年,董事會,"中國信託商業銀行(股)公司代理部","(02)6636-5566","台北市重慶南路一段83號5樓","勤業眾信會計師事務所","劉書琳","余鴻賓","NTC","No. 4 , Creation Rd. Ⅲ,Hsinchu Science Park, Taiwan, R.O.C.","(03)5792717","InvestorRelation@nuvoton.com","www.nuvoton.com","詹為雄","副處長","(03)5770066ext.22007","WHCHAN@nuvoton.com","www.nuvoton.com"
"4927","泰鼎國際股份有限公司","泰鼎-KY","電子零組件業","KY","台北市松山區敦化北路205號5樓","	54384828","王樹木","周瑞祥","吳森田","策略長","許守華、王韻茹","(02)27170032","2009/10/28","2015/09/08",新台幣                 10.0000元,1899379880,189937988,0,0,合併,每年,股東會,"中國信託商業銀行股份有限公司","02-6636-5566","台北市重慶南路一段八十三號五樓","安侯建業聯合會計師事務所","趙敏如","關春修","Apex","5F., No.205, Dunhua N. Rd., Songshan Dist., Taipei City 10595, Taiwan (R.O.C.)Taipei,Taiwan,R.O.C.","(02)27170703","SERVICE@apex-intl.com.tw","http://www.apex-intl.com.tw","吳森田","策略長","02-27170032","samwu@apex-intl.com.tw","http://www.apex-intl.com.tw/stakeholders-2.php"
"4930","燦星網通股份有限公司","燦星網","電器電纜","－","台北市內湖區堤頂大道一段333號6樓","	28986660","林技典","NA","暫缺","暫缺","暫缺","(02)27956898","2009/11/11","2010/06/21",新台幣                 10.0000元,1343000000,134300000,0,0,合併,每年,股東會,"元大證券股份有限公司","(02)25865859","台北市大同區承德路三段210號B1","資誠聯合會計師事務所","林鈞堯","張淑瓊","Star  Comgistic","6F., No.333, Sec. 1, Tiding Blvd., Neihu Dist.,Taipei City 114, Taiwan (R.O.C.)","(02)27956656","-","http://www.starcomgistic.com","缺","缺","(02)27956898","缺","http://www.starcomgistic.com"
"4934","太極能源科技股份有限公司","太極","光電業","－","桃園市中壢區復興里中壢工業區自強一路5號","	28675574","謝清福","謝明凱","謝明凱","執行長兼總經理","余秀珍","03-455-5807","2007/05/14","2011/08/16",新台幣                 10.0000元,2000000000,200000000,14023475,0,合併,每季,董事會,"元大證券股份有限公司股務代理部","02-25048125","台北市承德路三段210號B1","勤業眾信聯合會計師事務所","池瑞全","陳慧銘","Tainergy","NO.5, TZU-CHIANG 1ST RD., ZHONGLI DIST.,TAOYUAN CITY 320, TAIWAN (R.O.C.)","03-455-5383","tainergy@tainergy.com","http//www.tainergy.com","余秀珍","經理","02-27883798","tainergy@tainergy.com","http//www.tainergy.com"
"4935","茂林光電科技(開曼)股份有限公司","茂林-KY","光電業","KY","桃園市中壢區民權路三段1149號","	26797925","李滿祥","王清霖","蔡宗霖","執行副總","李宥勝","03-4262828","2000/07/28","2011/07/28",新台幣                 10.0000元,1309370910,130937091,0,0,合併,每年,股東會,"台新國際商業銀行股務代理部","02-25048125","台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","陳招美","虞成全","GLT","1149,Sec.3,Min-Chuan Rd,Chung-Li,Taiwan1149,Sec.3,Min-Chuan Rd,Chung-Li,Taiwan","03-4251919","IR@glthome.com.tw","http://www.glthome.com.tw/","李宥勝","投資人關係經理","03-4262828","ir@glthome.com.tw","http://www.glthome.com.tw/2-1_relation_c.html"
"4938","和碩聯合科技股份有限公司","和碩","電腦及週邊設備業","－","台北市北投區立功街76號5樓","	28689155","童子賢","廖賜政","吳薌薌","財務長","蔡明純","02-81439001","2007/06/27","2010/06/24",新台幣                 10.0000元,26107590560,2610759056,0,0,合併,每年,董事會,"凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段2號5樓","安侯建業聯合會計師事務所","曾國禓","于紀隆","Pegatron","5F, No. 76, Ligong St., BeitouTaipei, Taiwan","02-28939366","ir@pegatroncorp.com","www.pegatroncorp.com","蔡明純","副理","02-81439001","ir@pegatroncorp.com","http://www.pegatroncorp.com/csr/view/id/5/lang/zh_TW"
"4942","嘉彰股份有限公司","嘉彰","光電業","－","桃園市蘆竹區南山路二段205巷45號","	22164527","宋貴修","宋貴修","鄭力銓","財務長","陳之軒","03-3228175","1985/09/09","2011/06/27",新台幣                 10.0000元,1423676130,142367613,0,0,合併,每年,股東會,"兆豐證券股份有限公司","02-3393-0898","台北市忠孝東路2段95號1樓","勤業眾信聯合會計事事務所","黃堯麟","吳美慧","Chia Chang","No. 45, Lane 205, Nanshan Road Section 2Luchu Township, Taoyuan, Taiwan, R.O.C","03-3111652","ir@chiachang.com","http://www.chiachang.com","陳雅琳 & 陳慧珊","經理 & 專員","03-3226968","ir@chiachang.com","http://chiachang.com/ChiaGroup/profile_5d.aspx"
"4943","開曼康而富控股股份有限公司","康控-KY","電子零組件業","KY","23674新北市土城區承天路35號2樓","	26320984","呂朝勝","李國基","黃翹生","財務長","胡雅菁、戴暐倫","(02)22689558","2009/09/01","2016/11/11",新台幣                 10.0000元,1367900200,136790020,12091112,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","陳憲正","梁益彰","CONCRAFT","2F., No.35, Chengtian Rd., Tucheng Dist.,New Taipei City 236, Taiwan(R.O.C.)","(02)22689818","joe.huang@concraft.com.tw","www.concraft.com.tw","黃翹生","財務長","(02)22689558","joe.huang@concraft.com.tw","http://www.concraft.com.tw/traditional_chinese/about_us_stakeholder_engagement.html"
"4952","凌通科技股份有限公司","凌通","半導體業","－","新竹市科學工業園區工業東四路19號","	80741441","黃洲杰","楊志奕","劉淑勤","行政管理中心資深處長","賈懿行","03-6662118","2004/03/30","2011/11/01",新台幣                 10.0000元,1088158160,108815816,0,0,合併,每年,股東會,"中國信託商業銀行代理部","02-66365566","台北巿重慶南路一段83號5樓","勤業眾信聯合會計師事務所","林政治","方蘇立","Generalplus","No. 19, Industry E. Rd. IV, Hsinchu Science ParkHsinchu City 30077, Taiwan, R.O.C.","03-6662117","ir@generalplus.com","http://www.generalplus.com","謝佳樺","投資人關係專員","03-6662118 ext. 1201","yosicahsieh@generalplus.com","http://www.generalplus.com/stakeholder_appl.php"
"4956","光鋐科技股份有限公司","光鋐","光電業","－","台南市新市區看西路7號","	28334226","許明森","許明森","許明森","董事長","鄧美珍","06-5050101","2006/06/12","2011/10/24",新台幣                 10.0000元,1004082360,100408236,0,0,合併,每年,股東會,"富邦證券股份有限公司股務代理部","02-23611300","台北市許昌街17號2樓","勤業眾信聯合會計師事務所","李季珍","楊朝欽","Epileds","No.7, Kanxi Rd., Xinshi Dist,Tainan City ,Taiwan(R.O.C.)","06-5056533","sandyteng@epileds.com.tw","www.epileds.com.tw","鄧美珍","財務部經理","06-5050101","ir@epileds.com.tw","http://www.epileds.com.tw/stakeholder_contact.aspx"
